Title,Count
ZTE ZXHN H1600,9
ZTE web server 1.0 ZTE corp 2015,9
ASUS Wireless Router RT-AC66U_B1,8
"Alcatel-Lucent (formerly 'Panthera Networks, Inc.')",8
Android Debug Bridge (ADB),8
BMX P34 2020,8
Bitvise WinSSHD,8
Citrix Access Gateway firewall http config,8
DIN-AP,8
Dahua A15_NVR16PRO6NP,8
Dahua B82_NVR4COM2-2T,8
Dahua C48_NVR24PRO6,8
Dahua DH-NVR2104HS-P-HDS2,8
Dahua DH-NVR4416-16P-4K,8
Dahua DH-XVR5116H-X,8
Dahua DH-XVR5432L-X,8
Dahua DH-XVR7416L-4KL-X,8
Dahua DHI-NVR2108HS-8P-I2,8
Dahua DHI-NVR4116-8P-4KS2/L,8
Dahua DHI-NVR4216-4KS2,8
Dahua DHI-XVR8816S,8
Dahua IPC-HDW4433C-A,8
Dahua N8516-4K,8
Dahua-based B21_NVR32ULTNPV2,8
Dahua-based E56_NVR4COM3,8
F-Secure WinNT sshd,8
FPBX-15.0.17.24(16.13.0),8
FPBX-15.0.17.55(16.13.0),8
FarmingSimulator2022,8
Kerio Connect nntpd,8
MS-SQL Server 2005 SP2,8
MS-SQL Server 2008 R2 SP3,8
MS-SQL Server 2012 SP3CU8,8
MS-SQL Server 2016 SP1CU15+,8
MS-SQL Server 2017 CU25,8
"Moxa Technologies Co., Ltd.",8
Obihai OBi302 VoIP adapter http config,8
OpenTibia,8
QNAP TS-219P TS-219P,8
QNAP TS-253 Pro,8
QNAP TS-253 Pro TS-253 Pro,8
QNAP TS-453Be TS-453Be,8
QNAP TVS-471 TVS-471,8
Swift,8
TANDBERG/4144 (X12.6),8
TM221CE40R,8
Varnish HTTP Cache,8
Yeastar S20-30.15.0.102,8
qpsmtpd,8
spamd smtpd,8
2Wire HomePortal touer http config,7
4520VAOZR3,7
ASUS Wireless Router ZenWiFi ET8,7
ATEN KVM-over-IP VNC,7
Apple AirPlay httpd,7
Asterisk (Siptalk) PBX,7
Axis M5014 PTZ Dome Network Camera ftpd,7
Brother/HP printer ftpd,7
CP1L-EL20DR-D,7
CP1L-EM40DR-D,7
ConnexCS Cloud Switch,7
Counter-Strike,7
Cyrus imapd,7
D-Link DCS-932L webcam http interface,7
Dahua B21_NVR32ULTNPV2,7
Dahua B81_NVR4COM2-1T,7
Dahua DH-NVR4208-8P-4KS2,7
Dahua DH-XVR5104H-X,7
Dahua DHI-HCVR7204A-S3,7
Dahua DHI-NVR4108-P-4KS2/L,7
Dahua DHI-NVR4108HS-8P-4KS2-3TB,7
