Title,Count
Dahua CP-UVR-0401K1-V4,6
Dahua DH-XVR5216AN-I2,6
Dahua DH/HCVR5108HS-V5/-AF-DVR-II-A/8-1,6
Dahua DHI-HCVR7104H-S3,6
Dahua DHI-NVR2116HS-I,6
Dahua DHI-NVR4416-16P-4KS2,6
Dahua DHI-NVR4816-4KS2,6
Dahua DHI-NVR5832-I,6
Dahua DHI-NVR5832-R-4KS2,6
Dahua DHI-XVR5416L,6
Dahua-based DHI-NVR4116HS-4KS2/L,6
Dahua-based DHI-NVR5216-4KS2,6
DrayTek Vigor2120 Series,6
Ganglia XML Grid monitor,6
IPPBX,6
MS-SQL Server 2019 CU12,6
MailFoundry antispam smtp proxy,6
Netscaler,6
QNAP TS-220 TS-220,6
QNAP TS-253A,6
QNAP TS-253A TS-253A,6
QNAP TS-420,6
QNAP TS-421 TS-421,6
QNAP TS-431,6
QNAP TS-431P,6
QNAP TS-451+ TS-451+,6
QNAP TS-853U TS-853U,6
QNAP TVS-471 TVS-471,6
QNAP VS-4116Pro+,6
Sun Solaris daytime,6
TANDBERG/4134 (X8.9.2),6
TANDBERG/4136 (X8.11.4),6
"TP-Link Technology Co.,Ltd",6
WS FTPd,6
njRAT trojan,6
vsftpd (before 2.0.8) or WU-FTPD,6
ASUS Wireless Router ZenWiFi AX Mini,5
"Alteon Networks, Inc.",5
Apache Jserv,5
"Brave Software, Inc.",5
Brother printer tftpd,5
CP Plus CP-UNR-4K4162-V2,5
CP Plus CP-UVR-1601K1-H,5
Conan Exiles,5
DASAN H662GR,5
Dahua CP-UVR-0801K2-V4,5
Dahua DH-NVR4216-HDS2,5
Dahua DH-NVR4232-HDS2,5
Dahua DH-NVR5432-4K,5
Dahua DH-XVR1B16-I,5
Dahua DH-XVR5108H-4KL-I2,5
Dahua DHI-XVR5816S,5
Dahua HCVR4104HS-S3,5
Dahua IP2M-841B,5
Dahua IPC-HFW2100,5
Dahua TI810X|0,5
Dahua Z16,5
Dahua-based DGF-H51116-X,5
Dahua-based DH-XVR5116HS-I3,5
Dahua-based DHI-NVR5832-4KS2,5
Docker,5
Dovecot pop3d,5
FRITZ!Box,5
Gunicorn,5
HBase,5
HP-UX or AIX ftpd,5
Homebridge,5
Honeywell HEN161*4,5
Juniper Network Connect 8.0 (Pulse Secure),5
LG webOS TV,5
MS-SQL Server 2000 SP1+,5
MS-SQL Server 2019 CU13,5
Mathopd httpd,5
Merak Mail Server smtpd,5
Merak Mail server pop3d,5
Moxa Nport,5
N5B-400,5
NEC SL2100/2.1,5
Odoo,5
PLEXTEL,5
Paramiko Python sshd,5
QNAP TS-231P2 TS-231P2,5
QNAP TS-253D TS-253D,5
QNAP TS-269L,5
QNAP TS-328 TS-328,5
QNAP TS-431P TS-431P,5
QNAP TS-431X2,5
QNAP TS-431X3,5
QNAP TS-453D TS-453D,5
QNAP TS-469U TS-469U,5
RICOH MP C2004ex,5
Radware sshd,5
RemotelyAnywhere remote PC management httpd,5
Ricoh maintenance telnetd,5
SimpleHTTPServer,5
Stormshield Network Security,5
TA400 41.19.0.32,5
Titan ftpd,5
VMware ESX,5
VMware ESXi Server httpd,5
Vtun Virtual Tunnel,5
VxWorks ftpd,5
Watashi WVR025X-X,5
WinFtpd,5
Xiaongmai DVR,5
ZTE F660 V1.0,5
ZTE F660 V2.0,5
ZTE H1107A V9.1 H1107A_ETH_,5
ZTE ZXHN H198A V3.0 H198A_ETH_,5
